record_id,farmer_id,county,sub_county,farm_area_ha,crop_primary,crop_secondary,rain_mm_gs,eo_ndvi_gs,irrigated,soil_quality_index,input_cost_kes,sales_kes,yield_t_ha,mpesa_txn_count_90d,mpesa_inflow_kes_90d,prior_default,processor_contract,insured,agritech_score,gov_subsidy,loan_amount_kes,tenor_months,interest_rate_pct,climate_risk_index,risk_score_internal,default_or_claim,split
rec_0000133,farmer_1674743,Siaya,,1.737,horticulture,,741.7,0.555,True,0.473,72102.0,1537834.0,13.337,82,220792.0,False,False,True,0.334,False,574528.0,9,13.2,0.689,0.142,False,train
rec_0000134,farmer_1097683,Nyandarua,,1.245,potato,maize,1196.8,0.687,False,0.496,53111.0,714194.0,24.104,9,126811.0,True,True,False,0.651,False,305448.0,12,19.63,0.365,0.387,False,train
rec_0000135,farmer_0632840,West Pokot,,1.859,sugarcane,,1029.1,0.422,False,0.453,61989.0,460309.0,67.894,28,260016.0,False,True,False,0.567,False,150180.0,18,19.04,0.895,0.342,False,train
rec_0000136,farmer_0126507,Tharaka-Nithi,,2.923,maize,,691.3,0.7,True,0.739,99276.0,242227.0,2.625,10,122407.0,False,True,True,0.678,False,102279.0,9,21.81,0.193,0.179,False,train
rec_0000137,farmer_1878869,Tana River,,5.315,dairy-fodder,potato,1291.9,0.917,True,0.785,207479.0,2395730.0,20.0,62,72762.0,False,True,True,0.815,False,843422.0,3,16.24,0.129,0.012,False,train
rec_0000138,farmer_1146759,Embu,,2.299,sorghum,tea,511.7,0.677,False,0.609,89952.0,118472.0,1.611,57,46836.0,False,True,False,0.791,False,125198.0,24,17.74,0.567,0.312,False,train
rec_0000139,farmer_0715038,Meru,,1.995,maize,,966.0,0.693,True,0.534,51649.0,228464.0,3.598,25,148201.0,False,True,False,0.67,False,81644.0,3,18.14,0.49,0.184,False,train
rec_0000140,farmer_1046230,Trans Nzoia,,5.1,maize,,1306.7,0.628,False,0.709,181293.0,473742.0,3.116,67,103360.0,False,True,False,0.716,True,151103.0,3,22.82,0.212,0.113,False,train
rec_0000141,farmer_1093678,Taita-Taveta,,1.559,sorghum,maize,1027.8,0.66,False,0.738,56428.0,92587.0,2.167,59,165952.0,False,False,False,0.65,True,43386.0,3,24.9,0.246,0.308,False,train
rec_0000142,farmer_0049826,Marsabit,,1.178,beans,,1179.4,0.768,False,0.5,44739.0,135267.0,1.8,58,129438.0,False,False,False,0.432,True,170228.0,9,19.23,0.018,0.339,False,train
rec_0000143,farmer_1015084,Samburu,,0.617,maize,,1321.9,0.739,False,0.563,28548.0,78739.0,3.791,44,73847.0,False,False,False,0.794,False,34302.0,24,23.6,0.415,0.526,False,test
rec_0000144,farmer_1398209,Nyeri,,1.467,tea,maize,1069.8,0.52,False,0.611,34920.0,281538.0,2.184,38,33318.0,False,True,False,0.571,False,173854.0,12,24.06,0.26,0.302,False,train
rec_0000145,farmer_0929258,Migori,,2.225,wheat,,1127.9,0.72,False,0.58,81008.0,226810.0,2.907,49,54413.0,False,True,False,0.65,False,92435.0,12,13.73,0.263,0.2,False,test
rec_0000146,farmer_1660637,Homa Bay,,1.874,sugarcane,millet,662.7,0.585,False,0.491,69992.0,546724.0,67.276,32,73213.0,False,False,False,0.55,False,177271.0,6,23.16,0.513,0.262,False,train
rec_0000147,farmer_1191438,Makueni,,1.889,maize,maize,1238.5,0.482,False,0.691,76509.0,282597.0,4.0,37,20674.0,False,False,False,0.593,False,99810.0,24,15.88,0.654,0.439,False,train
rec_0000148,farmer_1606940,Kitui,,3.531,beans,horticulture,848.2,0.873,False,0.778,114894.0,421065.0,1.769,35,221076.0,False,False,False,0.658,False,188260.0,6,14.04,0.052,0.117,False,train
rec_0000149,farmer_0559771,Nandi,,0.382,sugarcane,,984.8,0.448,False,0.52,26040.0,95281.0,66.093,37,175366.0,False,True,True,0.412,True,23144.0,3,26.33,0.714,0.543,False,train
rec_0000150,farmer_0864363,Elgeyo-Marakwet,,2.786,maize,beans,896.9,0.576,False,0.697,95548.0,273520.0,2.771,67,95268.0,False,False,False,0.605,False,132116.0,6,19.63,0.467,0.247,False,train
rec_0000151,farmer_1137364,Makueni,,1.684,dairy-fodder,,1182.1,0.499,False,0.533,62784.0,560039.0,15.351,66,220044.0,False,False,False,0.381,False,193488.0,6,17.74,0.654,0.304,False,train
rec_0000152,farmer_0690922,Murang'a,,0.639,millet,,614.2,0.281,False,0.616,44367.0,13715.0,0.834,45,98319.0,False,False,True,0.45,False,10000,12,14.9,0.827,0.643,False,train
rec_0000153,farmer_1413595,Busia,,2.252,beans,,669.0,0.389,False,0.359,64541.0,117834.0,0.858,34,144062.0,False,False,False,0.68,False,57226.0,18,9.66,0.693,0.37,False,test
rec_0000154,farmer_0325366,West Pokot,,1.534,horticulture,,1329.7,0.408,False,0.611,50993.0,2010122.0,17.629,60,159805.0,False,True,False,0.575,False,699900.0,12,13.87,0.895,0.085,False,test
rec_0000155,farmer_0732537,Nyamira,,3.342,dairy-fodder,sorghum,461.0,0.391,False,0.542,110887.0,1001990.0,12.341,26,116571.0,False,True,True,0.321,False,400287.0,12,16.29,0.966,0.186,False,train
rec_0000156,farmer_1592855,Isiolo,,1.702,dairy-fodder,,551.8,0.756,False,0.626,62549.0,671518.0,14.234,52,221243.0,False,False,False,0.708,False,249894.0,3,16.2,0.33,0.153,False,train
rec_0000157,farmer_1302419,Lamu,,1.796,beans,,1218.2,0.626,False,0.541,63689.0,192837.0,1.762,32,184511.0,False,False,False,0.847,False,112102.0,24,8.24,0.314,0.309,False,train
rec_0000158,farmer_0472030,Marsabit,,2.708,wheat,,1307.9,0.758,True,0.615,92924.0,330051.0,3.5,42,78211.0,False,True,False,0.502,False,111949.0,3,21.56,0.018,0.15,False,test
rec_0000159,farmer_1248688,Elgeyo-Marakwet,,1.531,tea,beans,716.3,0.518,True,0.541,28172.0,187953.0,1.785,49,49482.0,False,False,True,0.568,False,117088.0,9,22.22,0.467,0.357,False,train
rec_0000160,farmer_0170154,Isiolo,,1.163,beans,,582.8,0.711,False,0.694,52237.0,93755.0,1.43,73,237027.0,False,False,True,0.561,False,71585.0,24,22.16,0.33,0.496,False,test
rec_0000161,farmer_1831920,Turkana,,3.015,sorghum,,1019.2,0.75,False,0.799,98577.0,186893.0,2.052,48,121237.0,True,False,True,0.445,False,95482.0,6,16.86,0.094,0.393,False,test
rec_0000162,farmer_0152868,Migori,,1.708,millet,,1327.6,0.819,False,0.728,62532.0,101301.0,2.0,50,122098.0,False,False,False,0.768,False,125320.0,24,14.7,0.263,0.332,False,train
rec_0000163,farmer_0251093,Isiolo,,1.354,maize,,557.9,0.688,False,0.472,28054.0,142542.0,3.008,15,89423.0,False,True,False,0.52,False,24095.0,6,23.86,0.33,0.279,False,test
rec_0000164,farmer_0147210,Trans Nzoia,,3.788,potato,,1089.8,0.865,False,0.738,133407.0,1968391.0,23.867,40,102164.0,False,False,False,0.688,False,722137.0,6,20.4,0.212,0.033,False,test
rec_0000165,farmer_0914087,West Pokot,,0.903,rice,potato,827.0,0.477,False,0.661,14876.0,143200.0,3.088,72,0,False,False,True,0.765,True,112250.0,12,13.15,0.895,0.427,False,test
rec_0000166,farmer_0996955,Kisii,,2.073,maize,potato,854.6,0.489,False,0.421,93600.0,223267.0,2.998,29,81107.0,False,True,False,0.364,False,154672.0,12,19.35,0.307,0.335,False,train
rec_0000167,farmer_1784017,Migori,,2.078,dairy-fodder,maize,1418.1,0.449,False,0.581,52807.0,893501.0,17.158,47,175614.0,False,True,False,0.579,False,341189.0,3,23.52,0.263,0.136,False,test
rec_0000168,farmer_0616562,West Pokot,,2.762,rice,,1096.1,0.362,False,0.513,109830.0,464328.0,3.335,68,159754.0,False,False,True,0.459,False,169954.0,18,17.21,0.895,0.392,False,train
rec_0000169,farmer_0102658,Garissa,,1.093,maize,maize,867.0,0.327,False,0.567,51001.0,86149.0,2.495,67,81548.0,False,False,False,0.563,False,36402.0,12,14.17,0.91,0.533,False,train
rec_0000170,farmer_1582585,Turkana,,1.951,potato,,895.7,0.805,False,0.455,61663.0,1219491.0,22.488,29,252532.0,False,False,False,0.617,True,458216.0,3,16.01,0.094,0.08,False,train
rec_0000171,farmer_1591483,Machakos,,1.152,horticulture,,870.1,0.704,False,0.728,40362.0,1626820.0,17.921,49,42611.0,False,False,False,0.412,False,566108.0,18,22.26,0.323,0.163,False,test
rec_0000172,farmer_1768344,Kwale,,3.257,potato,,1053.2,0.703,False,0.647,108463.0,1561925.0,21.528,57,63802.0,False,True,False,0.367,False,532646.0,6,22.99,0.136,0.06,False,train
rec_0000173,farmer_1410823,Samburu,,0.59,rice,,1598.5,0.572,False,0.516,28298.0,105273.0,3.901,60,44142.0,False,False,False,0.648,False,117923.0,9,18.73,0.415,0.461,False,train
rec_0000174,farmer_0671184,Bungoma,,1.487,beans,millet,937.2,0.383,False,0.551,31066.0,99008.0,1.219,48,253689.0,True,True,True,0.486,False,35920.0,12,17.62,0.753,0.621,False,train
rec_0000175,farmer_1140520,Mombasa,,1.185,dairy-fodder,,996.4,0.685,False,0.703,49407.0,422664.0,14.282,53,189698.0,False,True,True,0.602,False,210798.0,24,18.07,0.12,0.312,False,train
rec_0000176,farmer_0227484,Siaya,,3.245,horticulture,,799.2,0.603,False,0.591,89944.0,3306186.0,16.494,41,154570.0,False,True,False,0.606,True,1151541.0,3,18.2,0.689,0.01,False,train
rec_0000177,farmer_0804328,Elgeyo-Marakwet,,2.801,potato,maize,910.8,0.593,False,0.596,98246.0,1454539.0,20.649,36,308507.0,False,False,True,0.427,True,579278.0,12,10.59,0.467,0.103,False,train
rec_0000178,farmer_1361681,Machakos,,2.348,millet,coffee,701.0,0.622,True,0.532,95679.0,127626.0,1.584,32,149349.0,False,False,True,0.711,False,88138.0,12,16.3,0.323,0.289,False,train
rec_0000179,farmer_0924023,Kajiado,,1.531,tea,,1129.3,0.406,False,0.654,66401.0,331569.0,2.419,31,328233.0,False,True,False,0.652,False,135981.0,24,20.51,0.736,0.432,False,train
rec_0000180,farmer_0878489,Mandera,,0.758,rice,,1093.4,0.711,False,0.609,7447.0,127393.0,3.577,54,105518.0,False,False,False,0.595,False,90652.0,6,18.59,0.234,0.345,False,train
rec_0000181,farmer_1530864,Uasin Gishu,,3.877,dairy-fodder,,1595.2,0.388,False,0.645,137117.0,1691107.0,19.248,3,93184.0,False,True,False,0.466,False,656925.0,9,22.89,0.781,0.088,False,train
rec_0000182,farmer_0515471,Kakamega,,5.509,sorghum,,751.2,0.403,False,0.662,193706.0,302059.0,1.496,47,260842.0,False,False,False,0.565,False,146377.0,18,14.32,0.958,0.32,False,test
rec_0000183,farmer_0137495,Marsabit,,1.387,maize,sorghum,1520.1,0.859,False,0.686,64935.0,169674.0,4.0,47,82149.0,True,True,False,0.71,False,114135.0,12,13.76,0.018,0.397,False,train
rec_0000184,farmer_1400899,Siaya,,1.555,dairy-fodder,,710.6,0.427,False,0.422,56142.0,409040.0,10.866,5,50767.0,False,True,False,0.481,True,197863.0,24,15.67,0.689,0.401,False,train
rec_0000185,farmer_1798014,Kericho,,1.841,dairy-fodder,wheat,969.2,0.53,False,0.504,57527.0,803629.0,17.336,46,89546.0,False,False,False,0.378,False,363076.0,9,20.57,0.62,0.258,False,train
rec_0000186,farmer_0840943,Marsabit,,1.207,millet,,1452.3,0.759,False,0.798,42918.0,67099.0,1.921,31,155060.0,False,False,True,0.623,False,46225.0,12,23.01,0.018,0.353,True,train
rec_0000187,farmer_1920293,Kwale,,2.093,coffee,,1355.3,0.657,False,0.536,69891.0,341612.0,2.0,68,58407.0,False,True,False,0.589,False,215334.0,9,28.0,0.136,0.225,False,train
rec_0000188,farmer_1459100,Machakos,,0.975,millet,,733.2,0.644,False,0.575,28752.0,40450.0,1.27,18,41380.0,False,False,False,0.582,False,104009.0,9,19.72,0.323,0.405,False,train
rec_0000189,farmer_1991466,Lamu,,4.228,millet,,787.6,0.565,False,0.565,162669.0,178716.0,1.613,66,150449.0,False,False,False,0.731,True,108415.0,3,20.97,0.314,0.206,False,train
rec_0000190,farmer_1020401,Nandi,,0.536,millet,sugarcane,855.4,0.398,False,0.518,34272.0,18482.0,1.234,39,119218.0,False,False,False,0.513,False,50922.0,3,25.33,0.714,0.588,False,train
rec_0000191,farmer_1457554,Trans Nzoia,,2.088,maize,rice,1765.9,0.805,False,0.645,54981.0,265535.0,3.926,42,118689.0,False,False,True,0.548,False,167438.0,18,17.19,0.212,0.267,False,train
rec_0000192,farmer_0410403,Busia,,2.991,rice,,575.4,0.648,False,0.743,85497.0,440434.0,2.901,46,92048.0,False,False,True,0.553,False,176383.0,6,19.23,0.693,0.209,False,train
rec_0000193,farmer_0800380,Kericho,,5.187,sorghum,,1243.0,0.544,False,0.569,204209.0,353173.0,2.398,37,57741.0,False,False,False,0.736,False,147233.0,12,20.9,0.62,0.239,False,train
rec_0000194,farmer_0061190,Lamu,,1.437,millet,,1094.0,0.62,False,0.411,66442.0,66932.0,1.499,33,0,False,False,False,0.462,False,87473.0,6,22.55,0.314,0.395,False,train
rec_0000195,farmer_1058646,Nyamira,,0.902,millet,,618.1,0.52,True,0.5,18798.0,34293.0,1.386,43,305717.0,False,True,False,0.653,False,37308.0,18,21.09,0.966,0.497,False,train
rec_0000196,farmer_1820433,Turkana,,0.763,maize,,773.6,0.808,False,0.602,41477.0,84834.0,3.383,49,71758.0,False,False,False,0.559,False,11653.0,18,12.31,0.094,0.41,False,test
rec_0000197,farmer_1148490,Embu,,1.828,maize,,697.6,0.619,False,0.646,38566.0,190461.0,3.014,26,16101.0,False,True,False,0.543,False,92786.0,24,26.15,0.567,0.388,False,train
rec_0000198,farmer_0201677,Migori,,1.549,coffee,,1602.3,0.658,False,0.471,59247.0,223055.0,1.705,34,0,False,False,False,0.463,False,175839.0,12,18.13,0.263,0.345,False,train
rec_0000199,farmer_0546267,Kakamega,,1.3,millet,,674.9,0.374,False,0.593,30775.0,33922.0,1.021,46,129449.0,False,True,False,0.475,False,10000,6,24.56,0.958,0.454,False,train
rec_0000200,farmer_1699145,Nyandarua,,2.516,sugarcane,,1024.6,0.549,False,0.728,73134.0,742161.0,73.192,39,244410.0,False,False,False,0.55,False,334248.0,18,13.05,0.365,0.208,False,train
rec_0000201,farmer_0158820,Vihiga,,0.872,rice,sugarcane,531.5,0.421,False,0.453,30051.0,102875.0,3.062,43,175999.0,False,True,False,0.547,False,74730.0,6,14.76,0.855,0.413,False,train
rec_0000202,farmer_1652801,Nandi,,0.246,wheat,,783.4,0.476,False,0.429,23138.0,25077.0,2.45,32,39253.0,False,False,False,0.333,False,10000,3,21.85,0.714,0.634,False,train
rec_0000203,farmer_0252465,Baringo,,1.569,beans,,1257.8,0.681,True,0.466,34925.0,157564.0,1.766,36,37542.0,False,False,False,0.514,False,45005.0,18,26.1,0.155,0.388,False,train
rec_0000204,farmer_0698053,Nakuru,,2.877,wheat,horticulture,488.1,0.326,True,0.523,91776.0,230446.0,2.31,43,314405.0,False,False,False,0.692,False,110888.0,3,13.97,0.949,0.28,False,train
rec_0000205,farmer_1810213,Nandi,,0.17,horticulture,,928.4,0.485,False,0.733,166.0,201007.0,15.397,38,104339.0,False,True,False,0.727,False,83311.0,18,18.27,0.714,0.538,False,test
rec_0000206,farmer_1320359,Kitui,,1.914,maize,beans,785.9,0.755,False,0.739,50224.0,266019.0,3.63,81,121248.0,False,False,True,0.592,False,95425.0,24,23.23,0.052,0.329,False,train
rec_0000207,farmer_0321400,Kajiado,,0.993,coffee,,1368.4,0.463,False,0.567,47904.0,152692.0,1.819,26,152893.0,False,False,False,0.721,False,45916.0,6,9.19,0.736,0.379,False,test
rec_0000208,farmer_1681162,Marsabit,,2.462,maize,,1169.9,0.873,False,0.569,94186.0,376875.0,4.0,55,168288.0,False,True,False,0.671,False,122583.0,3,14.99,0.018,0.111,False,train
rec_0000209,farmer_1324601,Turkana,,3.934,rice,millet,996.5,0.729,False,0.557,132640.0,687461.0,3.828,21,284577.0,False,False,False,0.745,False,345636.0,24,22.02,0.094,0.177,False,train
rec_0000210,farmer_1786537,Embu,,0.831,sorghum,,671.4,0.54,False,0.592,56215.0,54242.0,1.912,0,145955.0,False,False,False,0.653,False,27350.0,12,18.18,0.567,0.501,False,train
rec_0000211,farmer_1810798,Embu,,1.339,horticulture,,536.8,0.459,False,0.615,37052.0,1683516.0,16.022,19,153986.0,False,False,False,0.552,True,577766.0,3,19.36,0.567,0.112,False,train
rec_0000212,farmer_0595245,Machakos,,2.397,sugarcane,,628.6,0.655,False,0.543,96644.0,556235.0,60.167,48,82319.0,False,False,False,0.648,False,206570.0,6,17.64,0.323,0.186,False,test
rec_0000213,farmer_1689640,Taita-Taveta,,1.603,dairy-fodder,maize,864.7,0.778,False,0.648,39402.0,577307.0,13.99,63,165345.0,False,True,False,0.807,False,300326.0,12,21.27,0.246,0.156,False,train
rec_0000214,farmer_0705487,Tana River,,4.626,tea,,1207.0,0.834,False,0.675,136007.0,1023054.0,2.653,59,165326.0,True,False,False,0.78,False,393486.0,24,12.29,0.129,0.193,False,test
rec_0000215,farmer_1011243,Trans Nzoia,,3.22,beans,,1141.1,0.561,False,0.551,110416.0,241655.0,1.349,66,92187.0,False,True,False,0.575,False,96259.0,12,18.04,0.212,0.21,False,train
rec_0000216,farmer_1271416,Baringo,,4.469,maize,tea,1164.2,0.766,False,0.594,150385.0,477037.0,3.237,36,163833.0,False,True,False,0.577,False,206029.0,3,19.1,0.155,0.101,False,train
rec_0000217,farmer_1321844,Nyamira,,3.924,tea,sugarcane,592.0,0.339,False,0.402,134743.0,559511.0,2.071,33,188960.0,False,False,False,0.301,True,192283.0,9,12.84,0.966,0.283,False,train
rec_0000218,farmer_1231550,Busia,,1.726,maize,horticulture,840.2,0.419,False,0.664,58734.0,191976.0,3.103,84,225186.0,False,False,True,0.454,False,98900.0,12,22.22,0.693,0.452,False,train
rec_0000219,farmer_0849084,Nandi,,0.626,tea,,850.3,0.399,False,0.501,16535.0,88016.0,1.965,51,229428.0,False,False,False,0.4,False,62170.0,6,14.78,0.714,0.528,False,test
rec_0000220,farmer_1091806,Samburu,,1.237,sugarcane,,1385.8,0.464,False,0.594,56808.0,312691.0,73.621,59,0,False,True,True,0.775,False,150830.0,6,18.68,0.415,0.271,False,train
rec_0000221,farmer_0632749,Taita-Taveta,,2.414,tea,,760.0,0.835,False,0.681,94678.0,531640.0,2.848,68,99816.0,False,True,True,0.718,False,192984.0,12,18.47,0.246,0.143,False,test
rec_0000222,farmer_1327116,Migori,,2.067,sorghum,,1148.5,0.562,False,0.526,56939.0,161305.0,2.301,72,126177.0,False,False,False,0.659,False,22101.0,3,16.31,0.263,0.237,False,train
rec_0000223,farmer_1524474,Nyamira,,1.208,maize,,637.3,0.506,False,0.68,39143.0,140304.0,2.938,47,178459.0,False,True,False,0.578,False,64199.0,3,16.21,0.966,0.337,False,train
rec_0000224,farmer_0263211,Baringo,,2.94,sorghum,beans,1332.9,0.724,False,0.626,107786.0,232845.0,2.427,40,237520.0,False,False,False,0.8,True,45328.0,9,21.85,0.155,0.203,False,train
rec_0000225,farmer_0185439,Bungoma,,1.386,maize,maize,761.3,0.471,False,0.602,47192.0,128535.0,2.816,78,201094.0,False,True,False,0.574,False,63675.0,18,24.4,0.753,0.458,False,test
rec_0000226,farmer_1389321,Garissa,,0.625,dairy-fodder,,889.8,0.274,False,0.504,21970.0,218310.0,14.383,46,132424.0,False,False,False,0.702,False,109439.0,24,16.05,0.91,0.626,True,train
rec_0000227,farmer_0712904,Kirinyaga,,4.232,wheat,,532.8,0.824,False,0.52,131593.0,512628.0,3.007,57,176105.0,False,False,True,0.561,False,136078.0,3,17.91,0.163,0.114,False,train
rec_0000228,farmer_0443547,Kisii,,3.215,tea,rice,852.3,0.543,False,0.545,112085.0,615640.0,2.297,43,103773.0,False,True,True,0.52,False,344531.0,6,19.22,0.307,0.149,False,train
rec_0000229,farmer_1085387,Meru,,2.122,maize,tea,859.1,0.59,False,0.528,76786.0,208238.0,2.755,18,117690.0,False,False,False,0.699,False,99736.0,24,14.52,0.49,0.366,False,train
rec_0000230,farmer_0938261,Nyamira,,1.962,rice,maize,635.0,0.386,True,0.503,93732.0,268387.0,3.512,41,107731.0,True,False,False,0.668,False,186752.0,24,20.34,0.966,0.722,True,train
rec_0000231,farmer_0016929,Makueni,,2.304,dairy-fodder,,1174.8,0.449,False,0.449,83005.0,1069097.0,16.487,50,17887.0,False,True,False,0.563,False,394488.0,18,22.61,0.654,0.198,False,train
rec_0000232,farmer_0964353,Murang'a,,0.659,horticulture,horticulture,907.5,0.346,False,0.558,11327.0,738665.0,14.647,23,44331.0,False,True,True,0.64,False,361214.0,12,16.85,0.827,0.329,False,train
rec_0000233,farmer_1105021,Murang'a,,0.307,maize,horticulture,719.1,0.435,False,0.512,8037.0,23105.0,2.205,31,123063.0,False,True,False,0.793,False,34391.0,3,18.49,0.827,0.459,False,train
rec_0000234,farmer_0210194,Elgeyo-Marakwet,,2.265,sugarcane,,867.5,0.372,False,0.434,86760.0,558853.0,59.218,43,181292.0,False,False,False,0.561,False,214389.0,12,25.71,0.467,0.327,False,train
rec_0000235,farmer_0428467,Turkana,,1.14,wheat,,1250.2,0.732,True,0.58,61017.0,163437.0,3.5,53,70968.0,False,False,False,0.53,False,98912.0,18,18.48,0.094,0.407,False,train
rec_0000236,farmer_1495802,Kajiado,,1.155,maize,,1243.3,0.399,True,0.696,39103.0,107342.0,2.767,22,150739.0,False,False,False,0.356,False,10000,3,23.58,0.736,0.494,False,train
rec_0000237,farmer_1017194,Tharaka-Nithi,,1.012,horticulture,beans,680.5,0.652,False,0.546,49439.0,840762.0,13.658,69,199502.0,False,False,False,0.662,False,349311.0,3,12.58,0.193,0.173,False,train
rec_0000238,farmer_0778978,Kirinyaga,,1.222,maize,maize,754.7,0.705,False,0.612,45667.0,152243.0,3.639,82,34483.0,False,False,False,0.739,False,110911.0,3,19.8,0.163,0.27,False,train
rec_0000239,farmer_1601714,Elgeyo-Marakwet,,2.521,wheat,,936.2,0.666,False,0.72,87001.0,327977.0,3.069,44,133528.0,False,True,True,0.633,False,155847.0,3,16.38,0.467,0.164,False,train
rec_0000240,farmer_0811180,Murang'a,,0.465,sugarcane,,629.6,0.464,False,0.64,10599.0,157155.0,73.489,29,245073.0,False,False,False,0.533,False,116188.0,18,13.03,0.827,0.582,False,train
rec_0000241,farmer_1386102,Garissa,,0.5,wheat,rice,901.8,0.432,False,0.718,13312.0,55772.0,3.023,62,156573.0,False,False,False,0.593,False,46133.0,9,10.84,0.91,0.532,False,train
rec_0000242,farmer_0794748,Kakamega,,1.76,wheat,wheat,703.7,0.324,True,0.603,55353.0,136969.0,2.314,73,200916.0,False,False,False,0.557,False,17235.0,9,16.45,0.958,0.438,False,train
rec_0000243,farmer_1910179,Kisumu,,1.437,sugarcane,,1109.1,0.569,False,0.57,47569.0,420689.0,74.941,20,110083.0,False,True,False,0.676,False,156481.0,12,23.72,0.467,0.275,False,train
rec_0000244,farmer_1234794,Kakamega,,1.797,maize,,605.2,0.459,True,0.544,54304.0,171820.0,2.803,60,26789.0,False,True,False,0.68,False,10000,18,18.05,0.958,0.379,False,train
rec_0000245,farmer_1820694,Marsabit,,1.595,coffee,,1209.7,0.793,False,0.575,46430.0,274597.0,2.0,39,146475.0,False,True,False,0.607,False,99855.0,6,16.4,0.018,0.172,False,train
